dx_id,dx_name,mx_id,mx_name,associations
114,CHOLEDOCHOLITHIASIS,4496,PASSAGE OF WHITE ROUNDWORM <S> FROM MOUTH AND/OR NARES HX,"1,144,496"
114,CHOLEDOCHOLITHIASIS,2898,PERITONEAL ASPIRATE ABUNDANT NEUTROPHIL <S>,"1,142,898"
114,CHOLEDOCHOLITHIASIS,2899,PERITONEAL ASPIRATE AMYLASE INCREASED,"1,142,899"
114,CHOLEDOCHOLITHIASIS,2901,PERITONEAL ASPIRATE BLOODY,"1,142,901"
114,CHOLEDOCHOLITHIASIS,2905,PERITONEAL ASPIRATE OBTAINED,"1,142,905"
114,CHOLEDOCHOLITHIASIS,2921,PH BLOOD ARTERIAL GTR THAN 7:5,"1,142,921"
114,CHOLEDOCHOLITHIASIS,2923,PH URINE GTR THAN 7,"1,142,923"
114,CHOLEDOCHOLITHIASIS,2953,PLEURA BIOPSY MALIGNANT NEOPLASM,"1,142,953"
114,CHOLEDOCHOLITHIASIS,2956,PLEURAL FLUID AMYLASE INCREASED,"1,142,956"
114,CHOLEDOCHOLITHIASIS,2979,PLEURAL FLUID MALIGNANT NEOPLASTIC CELL <S>,"1,142,979"
114,CHOLEDOCHOLITHIASIS,2988,PLEURAL FLUID NEUTROPHIL <S> PREDOMINANT,"1,142,988"
114,CHOLEDOCHOLITHIASIS,2989,PLEURAL FLUID OBTAINED BY THORACENTESIS,"1,142,989"
114,CHOLEDOCHOLITHIASIS,3000,PLEURAL FRICTION RUB,"1,143,000"
114,CHOLEDOCHOLITHIASIS,3010,POLYDIPSIA HX,"1,143,010"
114,CHOLEDOCHOLITHIASIS,3013,POLYURIA HX,"1,143,013"
114,CHOLEDOCHOLITHIASIS,3028,POSTURE JACKNIFE POSITION,"1,143,028"
114,CHOLEDOCHOLITHIASIS,3032,POTASSIUM SERUM DECREASED,"1,143,032"
114,CHOLEDOCHOLITHIASIS,3060,PRESSURE ARTERIAL SYSTOLIC 90 TO 110,"1,143,060"
114,CHOLEDOCHOLITHIASIS,3084,PROTEINURIA,"1,143,084"
114,CHOLEDOCHOLITHIASIS,3088,PROTHROMBIN TIME INCREASED,"1,143,088"
114,CHOLEDOCHOLITHIASIS,1360,RACE ASIAN <ORIENTAL>,"1,141,360"
114,CHOLEDOCHOLITHIASIS,3127,RACE BLACK <NEGRO>,"1,143,127"
114,CHOLEDOCHOLITHIASIS,3128,RACE WHITE <CAUCASIAN>,"1,143,128"
114,CHOLEDOCHOLITHIASIS,3134,RALES LOCALIZED,"1,143,134"
114,CHOLEDOCHOLITHIASIS,3188,RECTUM BIOPSY GRANULOMA <S> NON CASEATING,"1,143,188"
114,CHOLEDOCHOLITHIASIS,3211,REGURGITATION SOUR,"1,143,211"
114,CHOLEDOCHOLITHIASIS,3285,SECRETIN TEST FOR EXOCRINE PANCREATIC SECRETION POSITIVE,"1,143,285"
114,CHOLEDOCHOLITHIASIS,3309,SERUM ALANINE AMINOTRANSFERASE <SGPT> 200 TO 600,"1,143,309"
114,CHOLEDOCHOLITHIASIS,3310,SERUM ALANINE AMINOTRANSFERASE <SGPT> 40 TO 199,"1,143,310"
114,CHOLEDOCHOLITHIASIS,3306,SERUM ASPARTATE AMINOTRANSFERASE <SGOT> 120 TO 400,"1,143,306"
114,CHOLEDOCHOLITHIASIS,3307,SERUM ASPARTATE AMINOTRANSFERASE <SGOT> 40 TO 119,"1,143,307"
114,CHOLEDOCHOLITHIASIS,3304,SEX FEMALE,"1,143,304"
114,CHOLEDOCHOLITHIASIS,3305,SEX MALE,"1,143,305"
114,CHOLEDOCHOLITHIASIS,3313,SHOULDER PAIN LEFT,"1,143,313"
114,CHOLEDOCHOLITHIASIS,3314,SHOULDER PAIN RIGHT,"1,143,314"
114,CHOLEDOCHOLITHIASIS,3316,SHOULDER XRAY HUMERUS ASEPTIC NECROSIS HEAD,"1,143,316"
114,CHOLEDOCHOLITHIASIS,3349,SKIN BIOPSY FAT NECROSIS,"1,143,349"
114,CHOLEDOCHOLITHIASIS,3361,SKIN BIOPSY SUBCUTANEOUS FAT LOBULAR INFLAMMATION <INTRALOBULAR>,"1,143,361"
114,CHOLEDOCHOLITHIASIS,3379,SKIN ECCHYMOSIS LEFT FLANK ONLY,"1,143,379"
114,CHOLEDOCHOLITHIASIS,3404,SKIN LESION <S> PRESENT,"1,143,404"
114,CHOLEDOCHOLITHIASIS,3444,SKIN NODE <S> ANTERIOR THIGH <S> OR GLUTEAL AREA <S>,"1,143,444"
114,CHOLEDOCHOLITHIASIS,3447,SKIN NODE <S> TENDER RED RAISED,"1,143,447"
114,CHOLEDOCHOLITHIASIS,3448,SKIN PALLOR GENERALIZED,"1,143,448"
114,CHOLEDOCHOLITHIASIS,3459,SKIN PRURITUS,"1,143,459"
114,CHOLEDOCHOLITHIASIS,3465,SKIN PURPURA OR ECCHYMOSIS,"1,143,465"
114,CHOLEDOCHOLITHIASIS,3487,SKIN SUBCUTANEOUS NODULE <S>,"1,143,487"
114,CHOLEDOCHOLITHIASIS,3493,SKIN SWEATING INCREASED GENERALIZED,"1,143,493"
114,CHOLEDOCHOLITHIASIS,3496,SKIN TEST BATTERY NON REACTIVE,"1,143,496"
114,CHOLEDOCHOLITHIASIS,3501,SKIN URTICARIA,"1,143,501"
114,CHOLEDOCHOLITHIASIS,3503,SKIN VITILIGO,"1,143,503"
114,CHOLEDOCHOLITHIASIS,3539,SODIUM SERUM DECREASED,"1,143,539"
114,CHOLEDOCHOLITHIASIS,3615,SPLENOMEGALY MODERATE,"1,143,615"
114,CHOLEDOCHOLITHIASIS,3616,SPLENOMEGALY PRESENT,"1,143,616"
114,CHOLEDOCHOLITHIASIS,3617,SPLENOMEGALY SLIGHT,"1,143,617"
114,CHOLEDOCHOLITHIASIS,3688,STOMACH ACIDITY AFTER PENTAGASTRIN 30 TO 40 MEQ PER HOUR,"1,143,688"
114,CHOLEDOCHOLITHIASIS,3689,STOMACH ACIDITY AFTER PENTAGASTRIN GTR THAN 40 MEQ PER HOUR,"1,143,689"
114,CHOLEDOCHOLITHIASIS,3690,STOMACH ACIDITY AFTER PENTAGASTRIN PH GTR THAN 6,"1,143,690"
114,CHOLEDOCHOLITHIASIS,3691,STOMACH ACIDITY BASAL OUTPUT GTR THAN 15 MEQ PER HOUR,"1,143,691"
114,CHOLEDOCHOLITHIASIS,3697,STOMACH ASPIRATE GASTRIC RETENTION,"1,143,697"
114,CHOLEDOCHOLITHIASIS,3698,STOMACH ASPIRATE GROSS BLOOD,"1,143,698"
114,CHOLEDOCHOLITHIASIS,3696,STOMACH ASPIRATE MALIGNANT NEOPLASTIC CELL <S>,"1,143,696"
114,CHOLEDOCHOLITHIASIS,3699,STOMACH BARIUM MEAL DEFORMITY ANTRUM,"1,143,699"
114,CHOLEDOCHOLITHIASIS,3700,STOMACH BARIUM MEAL DILATED ATONIC,"1,143,700"
114,CHOLEDOCHOLITHIASIS,3703,STOMACH BARIUM MEAL FILLING DEFECT,"1,143,703"
114,CHOLEDOCHOLITHIASIS,3704,STOMACH BARIUM MEAL GASTRIC RETENTION,"1,143,704"
114,CHOLEDOCHOLITHIASIS,3706,STOMACH BARIUM MEAL GASTRIC WALL RIGID,"1,143,706"
114,CHOLEDOCHOLITHIASIS,3710,STOMACH BARIUM MEAL PYLORIC OBSTRUCTION,"1,143,710"
114,CHOLEDOCHOLITHIASIS,3711,STOMACH BARIUM MEAL RUGAE ENLARGED,"1,143,711"
114,CHOLEDOCHOLITHIASIS,3712,STOMACH BARIUM MEAL ULCER CRATER <S>,"1,143,712"
114,CHOLEDOCHOLITHIASIS,3713,STOMACH BARIUM MEAL ULCER CRATER <S> DEEP,"1,143,713"
114,CHOLEDOCHOLITHIASIS,4499,STOMACH ENDOSCOPY BIOPSY ANISAKIS LARVAE PRESENT,"1,144,499"
114,CHOLEDOCHOLITHIASIS,3715,STOMACH ENDOSCOPY BIOPSY CARCINOMA,"1,143,715"
114,CHOLEDOCHOLITHIASIS,3716,STOMACH ENDOSCOPY BIOPSY GRANULOMA <S> NON CASEATING,"1,143,716"
114,CHOLEDOCHOLITHIASIS,3717,STOMACH ENDOSCOPY BIOPSY LYMPHOMA,"1,143,717"
114,CHOLEDOCHOLITHIASIS,3718,STOMACH ENDOSCOPY BIOPSY MUCOSA INFILTRATION WITH EOSINOPHIL <S>,"1,143,718"
114,CHOLEDOCHOLITHIASIS,3720,STOMACH ENDOSCOPY DIFFUSE INFLAMMATION,"1,143,720"
114,CHOLEDOCHOLITHIASIS,3722,STOMACH ENDOSCOPY GASTRIC WALL RIGID,"1,143,722"
114,CHOLEDOCHOLITHIASIS,3725,STOMACH ENDOSCOPY MASS,"1,143,725"
114,CHOLEDOCHOLITHIASIS,3728,STOMACH ENDOSCOPY RUGAE ENLARGED,"1,143,728"
114,CHOLEDOCHOLITHIASIS,3729,STOMACH ENDOSCOPY RUGAE ENLARGED AFTER AIR INSUFFLATION,"1,143,729"
114,CHOLEDOCHOLITHIASIS,3731,STOMACH ENDOSCOPY ULCER CRATER <S>,"1,143,731"
114,CHOLEDOCHOLITHIASIS,3732,STOMACH SUCCUSSION SPLASH,"1,143,732"
114,CHOLEDOCHOLITHIASIS,3733,STOMACH VISIBLE PERISTALSIS,"1,143,733"
114,CHOLEDOCHOLITHIASIS,3748,SYNOVIUM BIOPSY CHRONIC INFLAMMATION,"1,143,748"
114,CHOLEDOCHOLITHIASIS,3762,TACHYCARDIA,"1,143,762"
114,CHOLEDOCHOLITHIASIS,3763,TACHYPNEA,"1,143,763"
114,CHOLEDOCHOLITHIASIS,3865,TRANSAMINASE <S> SERUM INCREASED,"1,143,865"
114,CHOLEDOCHOLITHIASIS,3902,TRIGLYCERIDE <S> SERUM INCREASED,"1,143,902"
114,CHOLEDOCHOLITHIASIS,3903,TROUSSEAU SIGN PRESENT,"1,143,903"
114,CHOLEDOCHOLITHIASIS,3915,ULCER PEPTIC FAMILY HX,"1,143,915"
114,CHOLEDOCHOLITHIASIS,3916,ULCER PEPTIC HX,"1,143,916"
114,CHOLEDOCHOLITHIASIS,3918,UMBILICUS NODULE <S>,"1,143,918"
114,CHOLEDOCHOLITHIASIS,3920,UREA NITROGEN SERUM 30 TO 59,"1,143,920"
114,CHOLEDOCHOLITHIASIS,3954,URINE DARK HX,"1,143,954"
114,CHOLEDOCHOLITHIASIS,3982,URINE SEDIMENT RBC,"1,143,982"
114,CHOLEDOCHOLITHIASIS,3995,UROBILINOGEN URINE ABSENT,"1,143,995"
114,CHOLEDOCHOLITHIASIS,3996,UROBILINOGEN URINE INCREASED,"1,143,996"
114,CHOLEDOCHOLITHIASIS,4019,VOMITING COFFEE GROUND,"1,144,019"
114,CHOLEDOCHOLITHIASIS,4022,VOMITING RECENT,"1,144,022"
114,CHOLEDOCHOLITHIASIS,4023,VOMITING RECURRENT SELF INDUCED,"1,144,023"
114,CHOLEDOCHOLITHIASIS,4025,WBC 14000 TO 30000,"1,144,025"
114,CHOLEDOCHOLITHIASIS,4026,WBC 4000 TO 13900 PERCENT NEUTROPHIL <S> INCREASED,"1,144,026"
114,CHOLEDOCHOLITHIASIS,4033,WBC EOSINOPHIL <S> GTR THAN 400,"1,144,033"
114,CHOLEDOCHOLITHIASIS,4035,WBC GTR THAN 30000,"1,144,035"
114,CHOLEDOCHOLITHIASIS,4061,WEIGHT LOSS GTR THAN 10 PERCENT,"1,144,061"
187,GASTRIC CARCINOMA,5,ABDOMEN BRUIT PRESENT,"187,5"
187,GASTRIC CARCINOMA,6,ABDOMEN BRUIT SYSTOLIC EPIGASTRIUM,"187,6"
187,GASTRIC CARCINOMA,18,ABDOMEN COMPUTERIZED TOMOGRAPHY ADRENAL MASS <ES> BILATERAL,"187,18"
187,GASTRIC CARCINOMA,19,ABDOMEN COMPUTERIZED TOMOGRAPHY ADRENAL MASS UNILATERAL,"187,19"
187,GASTRIC CARCINOMA,32,ABDOMEN DISTENTION,"187,32"
187,GASTRIC CARCINOMA,41,ABDOMEN GUARDING INVOLUNTARY LOCALIZED,"187,41"
187,GASTRIC CARCINOMA,43,ABDOMEN MASS <ES> PRESENT <NON HEPATOSPLENIC>,"187,43"
187,GASTRIC CARCINOMA,44,ABDOMEN MASS EPIGASTRIUM,"187,44"
187,GASTRIC CARCINOMA,49,ABDOMEN MASS LEFT UPPER QUADRANT <NON SPLENIC>,"187,49"
187,GASTRIC CARCINOMA,53,ABDOMEN MASS RIGHT LOWER QUADRANT,"187,53"
187,GASTRIC CARCINOMA,54,ABDOMEN MASS RIGHT UPPER QUADRANT <NON HEPATIC>,"187,54"
187,GASTRIC CARCINOMA,55,ABDOMEN PAIN ACUTE,"187,55"
187,GASTRIC CARCINOMA,56,ABDOMEN PAIN CHRONIC,"187,56"
187,GASTRIC CARCINOMA,57,ABDOMEN PAIN COLICKY,"187,57"
187,GASTRIC CARCINOMA,58,ABDOMEN PAIN EPIGASTRIUM,"187,58"
187,GASTRIC CARCINOMA,59,ABDOMEN PAIN EPIGASTRIUM RECURRENT ATTACK <S> HX,"187,59"
187,GASTRIC CARCINOMA,60,ABDOMEN PAIN EPIGASTRIUM RELIEVED BY ANTACID,"187,60"
187,GASTRIC CARCINOMA,61,ABDOMEN PAIN EPIGASTRIUM RELIEVED BY FOOD,"187,61"
187,GASTRIC CARCINOMA,62,ABDOMEN PAIN EPIGASTRIUM SEASONAL HX,"187,62"
187,GASTRIC CARCINOMA,63,ABDOMEN PAIN EPIGASTRIUM UNRELIEVED BY ANTACID,"187,63"
187,GASTRIC CARCINOMA,64,ABDOMEN PAIN EXACERBATION WITH ALCOHOL,"187,64"
187,GASTRIC CARCINOMA,65,ABDOMEN PAIN EXACERBATION WITH BREATHING,"187,65"
187,GASTRIC CARCINOMA,66,ABDOMEN PAIN EXACERBATION WITH COUGH,"187,66"
187,GASTRIC CARCINOMA,68,ABDOMEN PAIN EXACERBATION WITH FOOD,"187,68"
187,GASTRIC CARCINOMA,69,ABDOMEN PAIN EXACERBATION WITH MOTION,"187,69"
187,GASTRIC CARCINOMA,72,ABDOMEN PAIN HYPOGASTRIUM,"187,72"
187,GASTRIC CARCINOMA,73,ABDOMEN PAIN LEFT LOWER QUADRANT,"187,73"
187,GASTRIC CARCINOMA,74,ABDOMEN PAIN LEFT UPPER QUADRANT,"187,74"
187,GASTRIC CARCINOMA,75,ABDOMEN PAIN NON COLICKY,"187,75"
187,GASTRIC CARCINOMA,76,ABDOMEN PAIN ONSET GTR THAN 1 HOUR POSTPRANDIAL,"187,76"
187,GASTRIC CARCINOMA,77,ABDOMEN PAIN PERIUMBILICAL,"187,77"
187,GASTRIC CARCINOMA,78,ABDOMEN PAIN PRESENT,"187,78"
187,GASTRIC CARCINOMA,79,ABDOMEN PAIN RADIATING TO BACK,"187,79"
187,GASTRIC CARCINOMA,82,ABDOMEN PAIN RADIATING TO SCAPULAR AREA,"187,82"
187,GASTRIC CARCINOMA,85,ABDOMEN PAIN RELIEVED BY FASTING,"187,85"
187,GASTRIC CARCINOMA,86,ABDOMEN PAIN RELIEVED BY SQUATTING,"187,86"
187,GASTRIC CARCINOMA,87,ABDOMEN PAIN RELIEVED BY VOMITING,"187,87"
187,GASTRIC CARCINOMA,88,ABDOMEN PAIN RIGHT LOWER QUADRANT,"187,88"
187,GASTRIC CARCINOMA,89,ABDOMEN PAIN RIGHT UPPER QUADRANT,"187,89"
187,GASTRIC CARCINOMA,92,ABDOMEN PAIN SEVERE,"187,92"
187,GASTRIC CARCINOMA,96,ABDOMEN RESPIRATORY MOVEMENT DECREASED,"187,96"
187,GASTRIC CARCINOMA,100,ABDOMEN SURGERY RECENT HX,"187,100"
187,GASTRIC CARCINOMA,102,ABDOMEN TENDERNESS EPIGASTRIUM <NON HEPATIC>,"187,102"
187,GASTRIC CARCINOMA,103,ABDOMEN TENDERNESS GENERALIZED,"187,103"
187,GASTRIC CARCINOMA,104,ABDOMEN TENDERNESS HYPOGASTRIUM,"187,104"
187,GASTRIC CARCINOMA,105,ABDOMEN TENDERNESS LEFT LOWER QUADRANT,"187,105"
187,GASTRIC CARCINOMA,106,ABDOMEN TENDERNESS LEFT UPPER QUADRANT,"187,106"
187,GASTRIC CARCINOMA,107,ABDOMEN TENDERNESS PERIUMBILICAL,"187,107"
187,GASTRIC CARCINOMA,108,ABDOMEN TENDERNESS PRESENT,"187,108"
187,GASTRIC CARCINOMA,110,ABDOMEN TENDERNESS REBOUND LOCALIZED,"187,110"
187,GASTRIC CARCINOMA,111,ABDOMEN TENDERNESS RIGHT LOWER QUADRANT,"187,111"
187,GASTRIC CARCINOMA,112,ABDOMEN TENDERNESS RIGHT UPPER QUADRANT <NON HEPATIC>,"187,112"
187,GASTRIC CARCINOMA,114,ABDOMEN TRAUMA RECENT HX,"187,114"
187,GASTRIC CARCINOMA,116,ABDOMEN TYMPANITES,"187,116"
187,GASTRIC CARCINOMA,118,ABDOMEN ULTRASONOGRAPHY COMMON BILE DUCT AND INTRAHEPATIC DUCT <S> DILATED,"187,118"
187,GASTRIC CARCINOMA,119,ABDOMEN ULTRASONOGRAPHY GALLBLADDER CONTAINING STONE <S>,"187,119"
187,GASTRIC CARCINOMA,120,ABDOMEN ULTRASONOGRAPHY GALLBLADDER ENLARGED,"187,120"
187,GASTRIC CARCINOMA,143,ABDOMEN XRAY CALCIFICATION PANCREAS,"187,143"
187,GASTRIC CARCINOMA,152,ABDOMEN XRAY DIFFUSE MOTTLING,"187,152"
187,GASTRIC CARCINOMA,155,ABDOMEN XRAY GALLBLADDER CONTAINING STONE <S>,"187,155"
187,GASTRIC CARCINOMA,164,ABDOMEN XRAY PNEUMATOSIS CYSTOIDES INTESTINALIS,"187,164"
187,GASTRIC CARCINOMA,167,ABDOMEN XRAY SMALL INTESTINE SENTINEL LOOP,"187,167"
187,GASTRIC CARCINOMA,183,ACTIVATED PARTIAL THROMBOPLASTIN TIME INCREASED,"187,183"
187,GASTRIC CARCINOMA,188,AFFECT APPREHENSIVE,"187,188"
187,GASTRIC CARCINOMA,190,AFFECT DEPRESSED,"187,190"
187,GASTRIC CARCINOMA,198,AGE 16 TO 25,"187,198"
187,GASTRIC CARCINOMA,199,AGE 26 TO 55,"187,199"
187,GASTRIC CARCINOMA,200,AGE GTR THAN 55,"187,200"
187,GASTRIC CARCINOMA,205,ALBUMIN SERUM LESS THAN 3 GRAM <S> PER DL,"187,205"
187,GASTRIC CARCINOMA,207,ALCOHOL INGESTION HEAVY RECENT HX,"187,207"
187,GASTRIC CARCINOMA,208,ALCOHOLISM CHRONIC HX,"187,208"
187,GASTRIC CARCINOMA,216,ALKALINE PHOSPHATASE SERUM GTR THAN 2 TIMES NORMAL,"187,216"
187,GASTRIC CARCINOMA,217,ALKALINE PHOSPHATASE SERUM INCREASED NOT OVER 2 TIMES NORMAL,"187,217"
187,GASTRIC CARCINOMA,235,AMYLASE SERUM GTR THAN 2 TIMES NORMAL,"187,235"
187,GASTRIC CARCINOMA,236,AMYLASE SERUM INCREASED AFTER SECRETIN,"187,236"
187,GASTRIC CARCINOMA,237,AMYLASE URINE INCREASED,"187,237"
187,GASTRIC CARCINOMA,248,ANOREXIA,"187,248"
187,GASTRIC CARCINOMA,4498,ANTIBODY ANISAKIS POSITIVE BY MONOCLONAL ANTIBODY,"1,874,498"
187,GASTRIC CARCINOMA,391,ASPIRIN ADMINISTRATION IN LARGE AMOUNT RECENT HX,"187,391"
187,GASTRIC CARCINOMA,423,BICARBONATE SERUM GTR THAN 30,"187,423"
187,GASTRIC CARCINOMA,428,BILIRUBIN SERUM CONJUGATED INCREASED,"187,428"
187,GASTRIC CARCINOMA,430,BILIRUBIN URINE PRESENT,"187,430"
187,GASTRIC CARCINOMA,494,BONE <S> RADIOISOTOPE SCAN INCREASED UPTAKE LOCALIZED,"187,494"
187,GASTRIC CARCINOMA,519,BONE MARROW BIOPSY FAT NECROSIS,"187,519"
187,GASTRIC CARCINOMA,574,BONE XRAY LONG BONE <S> CORTICAL EROSION <S>,"187,574"
187,GASTRIC CARCINOMA,576,BONE XRAY OSTEOLYTIC LESION <S>,"187,576"
187,GASTRIC CARCINOMA,587,BOWEL SOUND <S> DECREASED,"187,587"
187,GASTRIC CARCINOMA,658,BREATH SOUND <S> DECREASED LOCALIZED,"187,658"
187,GASTRIC CARCINOMA,741,CALCIUM SERUM DECREASED,"187,741"
187,GASTRIC CARCINOMA,742,CALCIUM SERUM INCREASED,"187,742"
187,GASTRIC CARCINOMA,786,CELIAC ANGIOGRAPHY PANCREAS ARTERY <IES> IRREGULAR NARROWING,"187,786"
187,GASTRIC CARCINOMA,790,CELIAC ANGIOGRAPHY SPLENIC VEIN OCCLUSION,"187,790"
187,GASTRIC CARCINOMA,824,CHEST PAIN LATERAL EXACERBATION WITH BREATHING,"187,824"
187,GASTRIC CARCINOMA,825,CHEST PAIN LATERAL SHARP,"187,825"
187,GASTRIC CARCINOMA,849,CHEST PERCUSSION DIAPHRAGM ELEVATED UNILATERAL,"187,849"
187,GASTRIC CARCINOMA,852,CHEST PERCUSSION DIAPHRAGM MOVEMENT DECREASED UNILATERAL,"187,852"
187,GASTRIC CARCINOMA,853,CHEST PERCUSSION DULL LOCALIZED,"187,853"
187,GASTRIC CARCINOMA,871,CHEST XRAY DIAPHRAGM ELEVATED UNILATERAL,"187,871"
187,GASTRIC CARCINOMA,875,CHEST XRAY ESOPHAGUS AIR FLUID LEVEL <S>,"187,875"
187,GASTRIC CARCINOMA,893,CHEST XRAY LUNG FIELD <S> ABNORMAL,"187,893"
187,GASTRIC CARCINOMA,902,CHEST XRAY PLATE LIKE DENSITY <IES>,"187,902"
187,GASTRIC CARCINOMA,905,CHEST XRAY PLEURAL EFFUSION <S> SMALL,"187,905"
187,GASTRIC CARCINOMA,930,CHLORIDE SERUM DECREASED,"187,930"
187,GASTRIC CARCINOMA,933,CHOLANGIOGRAPHY COMMON DUCT AND INTRAHEPATIC DUCT <S> DILATED,"187,933"
187,GASTRIC CARCINOMA,935,CHOLANGIOGRAPHY COMMON DUCT IRREGULAR NARROWING DISTAL,"187,935"
187,GASTRIC CARCINOMA,937,CHOLANGIOGRAPHY COMMON DUCT ROUND FILLING DEFECT <S>,"187,937"
187,GASTRIC CARCINOMA,950,CHOLECYSTECTOMY HX,"187,950"
187,GASTRIC CARCINOMA,952,CHOLESTEROL SERUM DECREASED,"187,952"
187,GASTRIC CARCINOMA,953,CHOLESTEROL SERUM INCREASED,"187,953"
187,GASTRIC CARCINOMA,956,CHVOSTEK SIGN POSITIVE,"187,956"
187,GASTRIC CARCINOMA,957,CIGARETTE SMOKING HX,"187,957"
187,GASTRIC CARCINOMA,980,COLON BARIUM ENEMA FILLING DEFECT ILEOCECAL VALVE AREA,"187,980"
187,GASTRIC CARCINOMA,982,COLON BARIUM ENEMA FILLING DEFECT RIGHT COLON <NON ILEOCECAL>,"187,982"
187,GASTRIC CARCINOMA,985,COLON BARIUM ENEMA INTERNAL MARGIN <S> IRREGULAR,"187,985"
187,GASTRIC CARCINOMA,989,COLON BARIUM ENEMA MULTIPLE NODULAR FILLING DEFECT <S>,"187,989"
187,GASTRIC CARCINOMA,998,COLON BARIUM ENEMA THUMBPRINTING,"187,998"
187,GASTRIC CARCINOMA,1001,COLON BARIUM ENEMA WALL THICKENED,"1,871,001"
187,GASTRIC CARCINOMA,1005,COLONOSCOPY BIOPSY GRANULOMA <S> NON CASEATING,"1,871,005"
187,GASTRIC CARCINOMA,1012,COLONOSCOPY MULTIPLE NODULAR FILLING DEFECT <S>,"1,871,012"
187,GASTRIC CARCINOMA,1021,CONJUNCTIVA AND/OR MOUTH PALLOR,"1,871,021"
187,GASTRIC CARCINOMA,1029,CONSTIPATION,"1,871,029"
187,GASTRIC CARCINOMA,1032,CONTRACEPTIVE ORAL ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,"1,871,032"
187,GASTRIC CARCINOMA,1046,CORTICOSTEROID ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,"1,871,046"
187,GASTRIC CARCINOMA,1050,COUGH,"1,871,050"
187,GASTRIC CARCINOMA,1120,CYTOTOXIC DRUG ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,"1,871,120"
187,GASTRIC CARCINOMA,1127,DEHYDRATION,"1,871,127"
187,GASTRIC CARCINOMA,1144,DEPRESSION HX,"1,871,144"
187,GASTRIC CARCINOMA,1150,DIARRHEA ACUTE,"1,871,150"
187,GASTRIC CARCINOMA,1152,DIARRHEA CHRONIC,"1,871,152"
187,GASTRIC CARCINOMA,1154,DIARRHEA INTERMITTENT,"1,871,154"
187,GASTRIC CARCINOMA,4494,DIET RAW FISH INGESTION RECENT HX,"1,874,494"
187,GASTRIC CARCINOMA,1172,DUODENAL BULB BARIUM MEAL DEFORMITY,"1,871,172"
187,GASTRIC CARCINOMA,1173,DUODENAL BULB BARIUM MEAL ULCER CRATER <S>,"1,871,173"
187,GASTRIC CARCINOMA,1177,DUODENUM BARIUM MEAL DISTAL ULCER CRATER <S>,"1,871,177"
187,GASTRIC CARCINOMA,1180,DUODENUM BARIUM MEAL LOOP ENLARGED,"1,871,180"
187,GASTRIC CARCINOMA,1181,DUODENUM BARIUM MEAL MUCOSAL FOLDS THICK FLAT IRREGULAR,"1,871,181"
187,GASTRIC CARCINOMA,1185,DUODENUM ENDOSCOPY ULCER CRATER <S>,"1,871,185"
187,GASTRIC CARCINOMA,1190,DYSPHAGIA LIQUID <S>,"1,871,190"
187,GASTRIC CARCINOMA,1192,DYSPHAGIA SOLID <S>,"1,871,192"
187,GASTRIC CARCINOMA,1196,DYSPNEA AT REST,"1,871,196"
187,GASTRIC CARCINOMA,1254,EKG SINUS TACHYCARDIA,"1,871,254"
187,GASTRIC CARCINOMA,1257,EKG ST SEGMENT DEPRESSION WITHOUT RECIPROCAL ELEVATION,"1,871,257"
187,GASTRIC CARCINOMA,1264,EKG T WAVE <S> INVERTED,"1,871,264"
187,GASTRIC CARCINOMA,1268,EKG VENTRICULAR PREMATURE CONTRACTION <S>,"1,871,268"
187,GASTRIC CARCINOMA,1280,EMACIATION,"1,871,280"
187,GASTRIC CARCINOMA,1300,ESOPHAGOSCOPY BIOPSY GRANULOMA <S> NON CASEATING,"1,871,300"
187,GASTRIC CARCINOMA,1307,ESOPHAGOSCOPY DISTAL NARROWING,"1,871,307"
187,GASTRIC CARCINOMA,1311,ESOPHAGOSCOPY INTRINSIC FILLING DEFECT,"1,871,311"
187,GASTRIC CARCINOMA,1317,ESOPHAGOSCOPY STRICTURE,"1,871,317"
187,GASTRIC CARCINOMA,1326,ESOPHAGUS BARIUM MEAL DILATATION,"1,871,326"
187,GASTRIC CARCINOMA,1329,ESOPHAGUS BARIUM MEAL DISTAL NARROWING,"1,871,329"
187,GASTRIC CARCINOMA,1333,ESOPHAGUS BARIUM MEAL INTRINSIC FILLING DEFECT,"1,871,333"
187,GASTRIC CARCINOMA,1336,ESOPHAGUS BARIUM MEAL PERISTALSIS DECREASED,"1,871,336"
187,GASTRIC CARCINOMA,1338,ESOPHAGUS BARIUM MEAL STRICTURE,"1,871,338"
187,GASTRIC CARCINOMA,1341,ESOPHAGUS BARIUM SWALLOW ABNORMAL,"1,871,341"
187,GASTRIC CARCINOMA,1351,ESTROGEN ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,"1,871,351"
187,GASTRIC CARCINOMA,1353,ETHNIC BACKGROUND AMERICAN INDIAN,"1,871,353"
187,GASTRIC CARCINOMA,1372,EXTREMITY <IES> DRAINING SINUS <ES>,"1,871,372"
187,GASTRIC CARCINOMA,1481,FACTOR VII PROCONVERTIN DECREASED,"1,871,481"
187,GASTRIC CARCINOMA,1495,FECES BLACK TARRY,"1,871,495"
